lat,lon,alt,date,device,os,version
33.7768363953,-84.3900680542,304,2012-10-12 23:55:44,"iPhone4,1",6.0,1.1
33.8109817505,-84.3703155518,309.569671631,2012-10-13 17:06:08,"iPhone4,1",6.0,1.1
33.8243255615,-84.3584136963,243.995407104,2012-10-13 17:10:24,"iPhone4,1",6.0,1.1
33.8581428528,-84.367401123,295.65512085,2012-10-13 17:16:48,"iPhone4,1",6.0,1.1
33.9412193298,-84.3572769165,267.984069824,2012-10-13 17:21:04,"iPhone4,1",6.0,1.1
34.69688797,-83.7277297974,254.335128784,2012-10-13 19:35:28,"iPhone4,1",6.0,1.1
34.7010955811,-83.7297286987,411,2012-10-13 19:41:52,"iPhone4,1",6.0,1.1
34.6795768738,-83.7474822998,437.763031006,2012-10-14 02:22:56,"iPhone4,1",6.0,1.1
34.5436172485,-83.9735641479,404,2012-10-14 02:27:12,"iPhone4,1",6.0,1.1
34.4779472351,-83.9792861938,363.814056396,2012-10-14 02:33:36,"iPhone4,1",6.0,1.1
34.4680099487,-83.974937439,347,2012-10-14 02:46:24,"iPhone4,1",6.0,1.1
34.1384315491,-84.1660919189,364,2012-10-14 03:01:20,"iPhone4,1",6.0,1.1
34.047504425,-84.2915496826,320,2012-10-14 03:12:00,"iPhone4,1",6.0,1.1
33.8165588379,-84.3654403687,125,2012-10-14 03:26:56,"iPhone4,1",6.0,1.1
33.776134491,-84.3848266602,313.834503174,2012-10-14 03:37:36,"iPhone4,1",6.0,1.1
33.7743606567,-84.3798446655,317.742553711,2012-10-15 18:12:16,"iPhone4,1",6.0,1.1
33.7729644775,-84.3731765747,300.746185303,2012-10-15 18:42:08,"iPhone4,1",6.0,1.1
33.7771873474,-84.3665771484,292.227783203,2012-10-15 18:50:40,"iPhone4,1",6.0,1.1
33.7703514099,-84.381072998,301.646148682,2012-10-15 19:14:08,"iPhone4,1",6.0,1.1
33.7753410339,-84.3801727295,296.718688965,2012-10-15 22:09:04,"iPhone4,1",6.0,1.1
33.7765808105,-84.3853912354,326.235076904,2012-10-16 00:27:44,"iPhone4,1",6.0,1.1
33.7746315002,-84.3630828857,304,2012-10-16 00:38:24,"iPhone4,1",6.0,1.1
33.7776145935,-84.3805084229,304,2012-10-16 03:39:44,"iPhone4,1",6.0,1.1
33.7764091492,-84.3857116699,315.406646729,2012-10-16 05:26:24,"iPhone4,1",6.0,1.1
33.7768554688,-84.3965835571,304,2012-10-16 17:04:00,"iPhone4,1",6.0,1.1
33.7671127319,-84.3842697144,304,2012-10-17 00:14:56,"iPhone4,1",6.0,1.1
33.7700195312,-84.3526382446,307.998413086,2012-10-17 00:27:44,"iPhone4,1",6.0,1.1
33.7777328491,-84.3811721802,304,2012-10-17 05:24:16,"iPhone4,1",6.0,1.1
33.7729492188,-84.3799667358,304,2012-10-17 13:43:28,"iPhone4,1",6.0,1.1
33.7766532898,-84.3852310181,324.388183594,2012-10-17 13:49:52,"iPhone4,1",6.0,1.1
33.7777862549,-84.3905029297,304,2012-10-17 14:21:52,"iPhone4,1",6.0,1.1
33.7772712708,-84.3974456787,304,2012-10-17 15:40:48,"iPhone4,1",6.0,1.1
33.7761611938,-84.3848419189,312.955963135,2012-10-18 02:14:24,"iPhone4,1",6.0,1.1
33.7803993225,-84.3887710571,305.701019287,2012-10-18 02:27:12,"iPhone4,1",6.0,1.1
33.7764091492,-84.3852462769,319.128417969,2012-10-18 02:50:40,"iPhone4,1",6.0,1.1
33.7771987915,-84.3953170776,304,2012-10-18 14:49:36,"iPhone4,1",6.0,1.1
33.780456543,-84.3809890747,304,2012-10-18 22:28:16,"iPhone4,1",6.0,1.1
